user_id,day,date,screen_time,sleep,steps,unlocks,mood,sleep_deficit,activity_score,screen_intensity,mood_inversion,weekday_flag,late_night_flag,risk_rule,risk_target
user_014,28,2024-01-28,6.74,6.73,4052,108,3,1.27,0.41,0.84,2,0,0,75.6,76.4
user_014,29,2024-01-29,3.23,7.18,5822,44,4,0.82,0.58,0.4,1,1,0,41.5,46.8
user_014,30,2024-01-30,6.62,6.4,3519,95,3,1.6,0.35,0.83,2,1,0,79.4,71.9
user_014,31,2024-01-31,4.99,7.25,1252,67,4,0.75,0.13,0.62,1,1,0,56.9,53.8
user_014,32,2024-02-01,7.73,6.91,1000,109,3,1.09,0.1,0.97,2,1,1,83.9,81.8
user_014,33,2024-02-02,6.32,6.44,3231,91,3,1.56,0.32,0.79,2,1,0,78.5,87.3
user_014,34,2024-02-03,5.85,5.0,1392,66,2,3.0,0.14,0.73,3,0,0,100.0,95.5
user_014,35,2024-02-04,5.88,5.54,1000,87,2,2.46,0.1,0.74,3,0,0,100.0,98.5
user_014,36,2024-02-05,5.37,6.94,1057,72,3,1.06,0.11,0.67,2,1,0,73.9,75.0
user_014,37,2024-02-06,3.26,5.18,4540,50,3,2.82,0.45,0.41,2,1,0,76.2,82.4
user_014,38,2024-02-07,5.78,6.79,1801,83,3,1.21,0.18,0.72,2,1,0,75.6,80.6
user_014,39,2024-02-08,3.04,7.19,7914,45,5,0.81,0.79,0.38,0,1,0,24.4,29.4
user_014,40,2024-02-09,4.83,6.43,2875,45,3,1.57,0.29,0.6,2,1,0,73.3,69.8
user_014,41,2024-02-10,5.77,6.79,3727,84,3,1.21,0.37,0.72,2,0,0,71.7,74.2
user_014,42,2024-02-11,6.89,6.78,1390,97,3,1.22,0.14,0.86,2,0,0,81.0,80.2
user_014,43,2024-02-12,6.41,5.76,3469,78,3,2.24,0.35,0.8,2,1,0,85.1,81.8
user_014,44,2024-02-13,6.41,6.0,1000,98,2,2.0,0.1,0.8,3,1,0,99.7,97.9
user_014,45,2024-02-14,5.35,7.3,5225,90,4,0.7,0.52,0.67,1,1,0,49.9,49.1
user_014,46,2024-02-15,7.06,5.23,1000,75,2,2.77,0.1,0.88,3,1,1,100.0,100.0
user_014,47,2024-02-16,4.55,6.43,1373,70,3,1.57,0.14,0.57,2,1,0,75.1,74.0
user_014,48,2024-02-17,5.52,6.59,1000,68,3,1.41,0.1,0.69,2,0,0,78.2,71.9
user_014,49,2024-02-18,5.38,6.44,1000,60,3,1.56,0.1,0.67,2,0,0,79.1,79.1
user_014,50,2024-02-19,4.93,7.82,6044,60,4,0.18,0.6,0.62,1,1,0,41.4,43.1
user_014,51,2024-02-20,6.49,5.62,1000,90,2,2.38,0.1,0.81,3,1,0,100.0,99.5
user_014,52,2024-02-21,5.06,6.7,1301,59,3,1.3,0.13,0.63,2,1,0,74.6,74.9
user_014,53,2024-02-22,6.05,5.32,3632,66,3,2.68,0.36,0.76,2,1,0,87.7,86.0
user_014,54,2024-02-23,5.28,5.9,1486,92,3,2.1,0.15,0.66,2,1,0,83.2,80.6
user_014,55,2024-02-24,10.02,5.46,1000,144,1,2.54,0.1,1.25,4,0,1,100.0,100.0
user_014,56,2024-02-25,5.89,5.4,1000,82,2,2.6,0.1,0.74,3,0,0,100.0,94.8
user_014,57,2024-02-26,5.61,7.44,2540,75,4,0.56,0.25,0.7,1,1,0,55.0,53.1
user_014,58,2024-02-27,6.66,5.42,4855,112,3,2.58,0.49,0.83,2,1,0,86.8,87.6
user_014,59,2024-02-28,5.57,6.99,4266,69,4,1.01,0.43,0.7,1,1,0,55.9,54.3
user_014,60,2024-02-29,4.0,6.95,4597,42,4,1.05,0.46,0.5,1,1,0,49.3,48.0
user_014,61,2024-03-01,3.97,6.04,4410,48,3,1.96,0.44,0.5,2,1,0,70.7,69.8
user_014,62,2024-03-02,5.13,6.51,2523,64,3,1.49,0.25,0.64,2,0,0,74.4,73.8
user_014,63,2024-03-03,7.3,5.26,1000,120,2,2.74,0.1,0.91,3,0,1,100.0,98.1
user_014,64,2024-03-04,5.47,7.0,8720,64,4,1.0,0.87,0.68,1,1,0,46.4,47.8
user_014,65,2024-03-05,4.74,6.1,1584,55,3,1.9,0.16,0.59,2,1,0,78.8,78.7
user_014,66,2024-03-06,3.82,7.37,3624,57,4,0.63,0.36,0.48,1,1,0,46.3,44.9
user_014,67,2024-03-07,5.15,6.57,1000,68,3,1.43,0.1,0.64,2,1,0,76.8,74.3
user_014,68,2024-03-08,4.52,5.05,5445,56,3,2.95,0.54,0.56,2,1,0,80.6,84.1
user_014,69,2024-03-09,8.37,4.67,1000,142,1,3.33,0.1,1.05,4,0,1,100.0,100.0
user_014,70,2024-03-10,7.05,6.08,1000,103,2,1.92,0.1,0.88,3,0,1,100.0,97.8
user_014,71,2024-03-11,3.15,5.95,4031,32,4,2.05,0.4,0.39,1,1,0,57.0,56.8
user_014,72,2024-03-12,4.3,6.04,4724,62,3,1.96,0.47,0.54,2,1,0,71.4,71.3
user_014,73,2024-03-13,6.64,6.34,4152,88,3,1.66,0.42,0.83,2,1,0,78.9,77.6
user_014,74,2024-03-14,4.03,6.35,5116,69,4,1.65,0.51,0.5,1,1,0,54.3,57.2
user_014,75,2024-03-15,3.43,7.56,1000,57,4,0.44,0.1,0.43,1,1,0,48.1,47.0
user_014,76,2024-03-16,7.93,4.74,2754,96,2,3.26,0.28,0.99,3,0,1,100.0,98.0
user_014,77,2024-03-17,5.89,4.96,2245,100,2,3.04,0.22,0.74,3,0,0,100.0,100.0
user_014,78,2024-03-18,5.7,7.02,2622,84,3,0.98,0.26,0.71,2,1,0,71.4,70.4
user_014,79,2024-03-19,5.82,6.58,1081,80,3,1.42,0.11,0.73,2,1,0,79.3,79.1
user_014,80,2024-03-20,6.58,5.27,1499,111,2,2.73,0.15,0.82,3,1,0,100.0,100.0
user_014,81,2024-03-21,7.21,5.88,1731,110,2,2.12,0.17,0.9,3,1,1,100.0,100.0
user_014,82,2024-03-22,3.24,5.93,6282,42,4,2.07,0.63,0.41,1,1,0,53.1,51.1
user_014,83,2024-03-23,5.58,5.88,1000,99,3,2.12,0.1,0.7,2,0,0,85.6,85.5
user_014,84,2024-03-24,7.02,6.32,3017,107,3,1.68,0.3,0.88,2,0,1,82.9,86.1
user_014,85,2024-03-25,4.83,6.24,4200,62,3,1.76,0.42,0.6,2,1,0,72.5,72.5
user_014,86,2024-03-26,6.07,6.69,1000,92,3,1.31,0.1,0.76,2,1,0,79.3,78.6
user_014,87,2024-03-27,6.44,6.6,4586,103,3,1.4,0.46,0.8,2,1,0,74.6,78.7
user_014,88,2024-03-28,7.32,6.03,1131,111,2,1.97,0.11,0.91,3,1,1,100.0,100.0
user_014,89,2024-03-29,5.22,6.64,2482,64,3,1.36,0.25,0.65,2,1,0,73.5,77.4
user_014,90,2024-03-30,7.15,7.31,1000,94,3,0.69,0.1,0.89,2,0,1,77.6,77.6
user_014,91,2024-03-31,8.45,5.83,1000,107,2,2.17,0.1,1.06,3,0,1,100.0,96.5
user_014,92,2024-04-01,5.97,5.21,1058,88,2,2.79,0.11,0.75,3,1,0,100.0,97.1
user_014,93,2024-04-02,7.51,6.64,1000,95,3,1.36,0.1,0.94,2,1,1,85.7,78.8
user_014,94,2024-04-03,4.65,7.03,2198,69,4,0.97,0.22,0.58,1,1,0,55.8,51.3
user_014,95,2024-04-04,6.54,5.64,1638,90,2,2.36,0.16,0.82,3,1,0,100.0,96.2
user_014,96,2024-04-05,4.2,7.29,3973,69,4,0.71,0.4,0.53,1,1,0,48.0,49.0
user_014,97,2024-04-06,7.26,4.64,1000,101,2,3.36,0.1,0.91,3,0,1,100.0,100.0
user_014,98,2024-04-07,7.91,6.76,1735,103,3,1.24,0.17,0.99,2,0,1,84.6,84.9
user_014,99,2024-04-08,5.87,5.54,1396,80,2,2.46,0.14,0.73,3,1,0,100.0,100.0
user_014,100,2024-04-09,3.09,7.73,2348,29,4,0.27,0.23,0.39,1,1,0,42.3,45.9
user_015,1,2024-01-01,5.71,5.89,2873,94,3,2.11,0.29,0.71,2,1,0,82.2,77.6
user_015,2,2024-01-02,6.66,5.21,1892,74,2,2.79,0.19,0.83,3,1,0,100.0,99.4
user_015,3,2024-01-03,4.5,6.21,8583,65,4,1.79,0.86,0.56,1,1,0,50.7,56.7
user_015,4,2024-01-04,4.84,5.19,3312,67,3,2.81,0.33,0.61,2,1,0,84.8,93.0
user_015,5,2024-01-05,4.02,6.72,4472,54,4,1.28,0.45,0.5,1,1,0,51.9,48.1
user_015,6,2024-01-06,8.57,5.12,4505,121,2,2.88,0.45,1.07,3,0,1,100.0,94.2
user_015,7,2024-01-07,8.84,3.68,1000,114,1,4.32,0.1,1.1,4,0,1,100.0,97.3
user_015,8,2024-01-08,7.69,5.25,5408,102,2,2.75,0.54,0.96,3,1,1,100.0,100.0
user_015,9,2024-01-09,6.59,6.14,3101,88,3,1.86,0.31,0.82,2,1,0,82.8,81.9
user_015,10,2024-01-10,4.04,6.23,5033,62,4,1.77,0.5,0.5,1,1,0,55.8,56.1
user_015,11,2024-01-11,7.62,5.44,2201,107,2,2.56,0.22,0.95,3,1,1,100.0,100.0
user_015,12,2024-01-12,3.89,5.82,4576,58,3,2.18,0.46,0.49,2,1,0,72.2,73.8
user_015,13,2024-01-13,7.64,3.65,1000,104,1,4.35,0.1,0.96,4,0,1,100.0,98.5
user_015,14,2024-01-14,7.53,5.09,6038,82,2,2.91,0.6,0.94,3,0,1,100.0,100.0
user_015,15,2024-01-15,7.01,6.04,5057,107,3,1.96,0.51,0.88,2,1,1,81.6,79.8
user_015,16,2024-01-16,4.7,4.7,4608,57,3,3.3,0.46,0.59,2,1,0,86.6,90.1
user_015,17,2024-01-17,5.67,5.16,2438,99,2,2.84,0.24,0.71,3,1,0,100.0,99.9
user_015,18,2024-01-18,5.08,6.11,8407,67,4,1.89,0.84,0.64,1,1,0,54.4,56.4
user_015,19,2024-01-19,7.44,4.11,2190,114,1,3.89,0.22,0.93,4,1,1,100.0,97.9
user_015,20,2024-01-20,8.02,4.76,2135,106,2,3.24,0.21,1.0,3,0,1,100.0,100.0
user_015,21,2024-01-21,7.76,5.43,7630,126,3,2.57,0.76,0.97,2,0,1,85.5,79.6
user_015,22,2024-01-22,5.49,7.62,3674,97,4,0.38,0.37,0.69,1,1,0,50.4,49.1
user_015,23,2024-01-23,5.74,6.47,4370,85,3,1.53,0.44,0.72,2,1,0,73.5,78.3
user_015,24,2024-01-24,6.93,5.66,6711,105,3,2.34,0.67,0.87,2,1,0,81.7,79.5
user_015,25,2024-01-25,8.4,5.65,2288,97,2,2.35,0.23,1.05,3,1,1,100.0,95.9
user_015,26,2024-01-26,8.06,6.5,3061,95,3,1.5,0.31,1.01,2,1,1,85.1,81.9
user_015,27,2024-01-27,5.57,4.74,8298,98,3,3.26,0.83,0.7,2,0,0,82.3,78.9
user_015,28,2024-01-28,7.51,4.52,3266,121,2,3.48,0.33,0.94,3,0,1,100.0,100.0
user_015,29,2024-01-29,6.99,5.41,5928,104,3,2.59,0.59,0.87,2,1,0,86.0,87.2
user_015,30,2024-01-30,5.88,6.05,4951,76,3,1.95,0.5,0.74,2,1,0,77.1,74.8
user_015,31,2024-01-31,4.82,5.44,4834,63,3,2.56,0.48,0.6,2,1,0,79.2,77.4
user_015,32,2024-02-01,5.19,6.21,7399,72,4,1.79,0.74,0.65,1,1,0,55.9,55.7
user_015,33,2024-02-02,4.9,5.92,7264,78,3,2.08,0.73,0.61,2,1,0,69.9,72.8
user_015,34,2024-02-03,8.64,5.44,3222,123,2,2.56,0.32,1.08,3,0,1,100.0,98.7
user_015,35,2024-02-04,7.62,5.54,4355,107,2,2.46,0.44,0.95,3,0,1,100.0,100.0
user_015,36,2024-02-05,4.57,6.68,5278,63,4,1.32,0.53,0.57,1,1,0,52.9,50.4
user_015,37,2024-02-06,7.24,5.94,4980,103,3,2.06,0.5,0.91,2,1,1,83.6,82.6
user_015,38,2024-02-07,5.94,6.12,1000,91,3,1.88,0.1,0.74,2,1,0,84.6,91.9
user_015,39,2024-02-08,6.6,5.45,3642,99,2,2.55,0.36,0.82,3,1,0,100.0,99.2
user_015,40,2024-02-09,7.06,5.41,6691,115,3,2.59,0.67,0.88,2,1,1,84.8,83.8
user_015,41,2024-02-10,7.42,5.43,3338,94,2,2.57,0.33,0.93,3,0,1,100.0,96.7
user_015,42,2024-02-11,9.02,5.81,4166,125,2,2.19,0.42,1.13,3,0,1,100.0,100.0
user_015,43,2024-02-12,5.99,6.4,1855,81,3,1.6,0.19,0.75,2,1,0,80.2,79.8
user_015,44,2024-02-13,5.94,4.88,5658,93,3,3.12,0.57,0.74,2,1,0,87.6,85.4
user_015,45,2024-02-14,4.64,5.6,6191,59,3,2.4,0.62,0.58,2,1,0,74.2,73.8
user_015,46,2024-02-15,4.73,7.5,5369,77,4,0.5,0.54,0.59,1,1,0,45.2,46.7
user_015,47,2024-02-16,5.97,5.74,3065,79,3,2.26,0.31,0.75,2,1,0,84.4,81.3
user_015,48,2024-02-17,6.18,7.21,4726,101,4,0.79,0.47,0.77,1,0,0,55.1,52.8
user_015,49,2024-02-18,6.02,5.11,3577,84,2,2.89,0.36,0.75,3,0,0,100.0,99.5
user_015,50,2024-02-19,5.09,6.09,5301,78,3,1.91,0.53,0.64,2,1,0,72.9,77.3
user_015,51,2024-02-20,5.58,6.75,4760,62,3,1.25,0.48,0.7,2,1,0,69.3,74.6
user_015,52,2024-02-21,8.75,5.54,2588,119,2,2.46,0.26,1.09,3,1,1,100.0,98.6
user_015,53,2024-02-22,7.47,5.42,6332,104,2,2.58,0.63,0.93,3,1,1,99.1,97.8
user_015,54,2024-02-23,5.3,5.45,5766,61,3,2.55,0.58,0.66,2,1,0,79.1,76.7
user_015,55,2024-02-24,9.11,4.35,3726,106,1,3.65,0.37,1.14,4,0,1,100.0,100.0
user_015,56,2024-02-25,6.0,5.19,5577,86,3,2.81,0.56,0.75,2,0,0,85.0,87.7
user_015,57,2024-02-26,4.49,5.98,4299,51,3,2.02,0.43,0.56,2,1,0,73.6,75.4
user_015,58,2024-02-27,7.15,5.27,6284,92,2,2.73,0.63,0.89,3,1,1,99.3,100.0
user_015,59,2024-02-28,6.69,4.77,7430,89,2,3.23,0.74,0.84,3,1,0,100.0,100.0
user_015,60,2024-02-29,6.19,6.01,5835,95,3,1.99,0.58,0.77,2,1,0,77.0,76.0
user_015,61,2024-03-01,6.66,5.95,4273,91,3,2.05,0.43,0.83,2,1,0,82.6,83.2
user_015,62,2024-03-02,9.88,4.62,3805,132,1,3.38,0.38,1.24,4,0,1,100.0,97.4
user_015,63,2024-03-03,11.45,4.81,1555,166,1,3.19,0.16,1.43,4,0,1,100.0,100.0
user_015,64,2024-03-04,6.51,6.24,2088,100,3,1.76,0.21,0.81,2,1,0,83.4,82.7
user_015,65,2024-03-05,6.83,4.39,4906,73,2,3.61,0.49,0.85,3,1,0,100.0,99.2
user_015,66,2024-03-06,3.97,6.75,5893,47,4,1.25,0.59,0.5,1,1,0,48.6,52.9
user_015,67,2024-03-07,4.94,3.94,6013,51,2,4.06,0.6,0.62,3,1,0,100.0,97.4
user_015,68,2024-03-08,5.4,4.95,3881,61,3,3.05,0.39,0.67,2,1,0,88.3,88.8
user_015,69,2024-03-09,6.04,5.81,6409,92,3,2.19,0.64,0.76,2,0,0,77.3,77.0
user_015,70,2024-03-10,6.33,5.83,2864,90,3,2.17,0.29,0.79,2,0,0,85.3,80.2
user_015,71,2024-03-11,6.99,5.57,7633,110,3,2.43,0.76,0.87,2,1,0,81.0,82.6
user_015,72,2024-03-12,5.87,5.32,6136,79,3,2.68,0.61,0.73,2,1,0,82.0,85.5
user_015,73,2024-03-13,6.5,5.96,5069,81,3,2.04,0.51,0.81,2,1,0,80.3,77.2
user_015,74,2024-03-14,4.75,6.84,3521,58,4,1.16,0.35,0.59,1,1,0,55.5,57.1
user_015,75,2024-03-15,5.72,5.6,3708,56,3,2.4,0.37,0.71,2,1,0,83.4,80.5
user_015,76,2024-03-16,8.94,4.69,1000,115,1,3.31,0.1,1.12,4,0,1,100.0,100.0
user_015,77,2024-03-17,7.93,5.11,1759,96,2,2.89,0.18,0.99,3,0,1,100.0,100.0
user_015,78,2024-03-18,7.02,6.44,1633,112,3,1.56,0.16,0.88,2,1,1,84.4,84.2
user_015,79,2024-03-19,6.05,6.41,3340,63,3,1.59,0.33,0.76,2,1,0,77.4,79.5
user_015,80,2024-03-20,6.44,5.44,5163,98,3,2.56,0.52,0.8,2,1,0,85.1,80.5
user_015,81,2024-03-21,6.05,4.19,4094,80,2,3.81,0.41,0.76,3,1,0,100.0,100.0
user_015,82,2024-03-22,4.73,5.82,1000,71,3,2.18,0.1,0.59,2,1,0,82.7,82.5
user_015,83,2024-03-23,7.62,4.35,3929,123,2,3.65,0.39,0.95,3,0,1,100.0,99.4
user_015,84,2024-03-24,8.3,4.61,2601,100,1,3.39,0.26,1.04,4,0,1,100.0,100.0
user_015,85,2024-03-25,6.21,4.89,2758,87,2,3.11,0.28,0.78,3,1,0,100.0,100.0
user_015,86,2024-03-26,7.79,5.25,1000,111,2,2.75,0.1,0.97,3,1,1,100.0,100.0
user_015,87,2024-03-27,4.07,5.61,6798,58,3,2.39,0.68,0.51,2,1,0,70.6,68.9
user_015,88,2024-03-28,6.28,6.41,3974,86,3,1.59,0.4,0.79,2,1,0,77.1,78.8
user_015,89,2024-03-29,5.69,6.67,8211,70,4,1.33,0.82,0.71,1,1,0,51.6,47.9
user_015,90,2024-03-30,7.97,4.41,1000,91,1,3.59,0.1,1.0,4,0,1,100.0,98.9
user_015,91,2024-03-31,7.48,5.07,5816,117,2,2.93,0.58,0.93,3,0,1,100.0,100.0
user_015,92,2024-04-01,6.08,6.61,4852,87,3,1.39,0.49,0.76,2,1,0,72.5,71.1
user_015,93,2024-04-02,3.3,6.92,8314,30,4,1.08,0.83,0.41,1,1,0,39.4,39.4
user_015,94,2024-04-03,7.21,5.24,5650,99,2,2.76,0.56,0.9,3,1,1,100.0,98.4
user_015,95,2024-04-04,7.52,4.76,1981,96,2,3.24,0.2,0.94,3,1,1,100.0,96.6
user_015,96,2024-04-05,6.2,5.39,5087,69,3,2.61,0.51,0.78,2,1,0,84.8,81.4
user_015,97,2024-04-06,7.58,6.43,3924,100,3,1.57,0.39,0.95,2,0,1,82.2,77.7
user_015,98,2024-04-07,6.74,5.58,1000,82,2,2.42,0.1,0.84,3,0,0,100.0,97.8
user_015,99,2024-04-08,5.71,5.83,3452,85,3,2.17,0.35,0.71,2,1,0,81.6,82.0
user_015,100,2024-04-09,5.58,6.35,5658,63,3,1.65,0.57,0.7,2,1,0,71.4,71.3
user_016,1,2024-01-01,6.42,5.91,1000,96,2,2.09,0.1,0.8,3,1,0,100.0,97.7
user_016,2,2024-01-02,5.83,6.96,1717,65,3,1.04,0.17,0.73,2,1,0,74.3,71.2
user_016,3,2024-01-03,7.14,5.79,1753,94,2,2.21,0.18,0.89,3,1,1,100.0,100.0
user_016,4,2024-01-04,4.93,6.38,2217,60,3,1.62,0.22,0.62,2,1,0,75.5,73.6
user_016,5,2024-01-05,5.5,5.99,3560,40,3,2.01,0.36,0.69,2,1,0,79.0,76.5
user_016,6,2024-01-06,6.98,6.71,1000,99,3,1.29,0.1,0.87,2,0,0,82.8,87.3
user_016,7,2024-01-07,5.87,6.21,1429,77,3,1.79,0.14,0.73,2,0,0,82.6,80.2
user_016,8,2024-01-08,5.07,8.04,4955,82,4,0.0,0.5,0.63,1,1,0,42.4,43.8
user_016,9,2024-01-09,4.02,6.67,6101,47,4,1.33,0.61,0.5,1,1,0,49.2,52.1
user_016,10,2024-01-10,6.79,7.0,1477,84,3,1.0,0.15,0.85,2,1,0,78.2,77.2
user_016,11,2024-01-11,7.67,4.2,1000,108,1,3.8,0.1,0.96,4,1,1,100.0,98.7
user_016,12,2024-01-12,5.96,6.57,1819,64,3,1.43,0.18,0.74,2,1,0,78.5,84.6
user_016,13,2024-01-13,6.25,5.1,4595,83,2,2.9,0.46,0.78,3,0,0,100.0,99.8
user_016,14,2024-01-14,8.03,6.15,1000,127,2,1.85,0.1,1.0,3,0,1,100.0,93.6
user_016,15,2024-01-15,6.86,5.1,4652,97,2,2.9,0.47,0.86,3,1,0,100.0,98.0
user_016,16,2024-01-16,6.74,6.34,3419,84,3,1.66,0.34,0.84,2,1,0,80.8,79.3
user_016,17,2024-01-17,5.94,5.88,4173,63,3,2.12,0.42,0.74,2,1,0,80.6,81.6
user_016,18,2024-01-18,5.6,5.41,1727,76,2,2.59,0.17,0.7,3,1,0,100.0,89.2
user_016,19,2024-01-19,5.11,5.51,4368,63,3,2.49,0.44,0.64,2,1,0,80.6,80.0
user_016,20,2024-01-20,9.3,5.77,2099,125,2,2.23,0.21,1.16,3,0,1,100.0,100.0
user_016,21,2024-01-21,7.17,5.47,2704,94,2,2.53,0.27,0.9,3,0,1,100.0,100.0
user_016,22,2024-01-22,5.76,6.39,5575,90,3,1.61,0.56,0.72,2,1,0,71.9,67.7
user_016,23,2024-01-23,6.48,6.37,4052,79,3,1.63,0.41,0.81,2,1,0,78.1,76.1
user_016,24,2024-01-24,7.14,5.08,1445,115,2,2.92,0.14,0.89,3,1,1,100.0,99.9
user_016,25,2024-01-25,5.08,5.52,4030,57,3,2.48,0.4,0.63,2,1,0,81.1,80.3
user_016,26,2024-01-26,6.35,6.72,3742,81,3,1.28,0.37,0.79,2,1,0,74.7,78.2
user_016,27,2024-01-27,7.09,4.76,1712,113,2,3.24,0.17,0.89,3,0,1,100.0,100.0
user_016,28,2024-01-28,7.46,6.68,1000,91,3,1.32,0.1,0.93,2,0,1,85.1,80.2
user_016,29,2024-01-29,6.4,5.92,5284,91,3,2.08,0.53,0.8,2,1,0,79.8,78.6
user_016,30,2024-01-30,5.95,5.99,1000,110,3,2.01,0.1,0.74,2,1,0,85.9,87.4
user_016,31,2024-01-31,6.2,6.28,3921,85,3,1.72,0.39,0.78,2,1,0,78.2,76.3
user_016,32,2024-02-01,6.67,6.0,1000,107,2,2.0,0.1,0.83,3,1,0,100.0,100.0
user_016,33,2024-02-02,6.82,6.67,2247,98,3,1.33,0.22,0.85,2,1,0,80.1,82.6
user_016,34,2024-02-03,6.58,5.79,2605,82,3,2.21,0.26,0.82,2,0,0,87.2,94.1
user_016,35,2024-02-04,5.76,5.05,5318,87,3,2.95,0.53,0.72,2,0,0,85.9,82.8
user_016,36,2024-02-05,6.68,6.76,2256,119,3,1.24,0.23,0.83,2,1,0,78.6,73.5
user_016,37,2024-02-06,6.78,6.52,3842,92,3,1.48,0.38,0.85,2,1,0,78.2,77.4
user_016,38,2024-02-07,6.48,6.35,3532,101,3,1.65,0.35,0.81,2,1,0,79.4,76.3
user_016,39,2024-02-08,5.68,5.32,2317,89,2,2.68,0.23,0.71,3,1,0,100.0,100.0
user_016,40,2024-02-09,9.08,5.27,1000,128,1,2.73,0.1,1.13,4,1,1,100.0,98.1
user_016,41,2024-02-10,7.38,6.34,2024,95,3,1.66,0.2,0.92,2,0,1,86.0,83.3
user_016,42,2024-02-11,6.91,5.72,4297,83,3,2.28,0.43,0.86,2,0,0,85.8,84.8
user_016,43,2024-02-12,6.12,4.59,1199,78,2,3.41,0.12,0.77,3,1,0,100.0,97.6
user_016,44,2024-02-13,6.18,5.74,1660,90,2,2.26,0.17,0.77,3,1,0,100.0,100.0
user_016,45,2024-02-14,7.92,4.07,2482,109,1,3.93,0.25,0.99,4,1,1,100.0,100.0
user_016,46,2024-02-15,5.47,6.11,3427,70,3,1.89,0.34,0.68,2,1,0,77.9,75.2
user_016,47,2024-02-16,5.41,6.21,4275,84,3,1.79,0.43,0.68,2,1,0,75.0,73.5
user_016,48,2024-02-17,7.79,6.13,3630,108,2,1.87,0.36,0.97,3,0,1,98.6,98.0
user_016,49,2024-02-18,7.68,4.68,1261,114,2,3.32,0.13,0.96,3,0,1,100.0,100.0
user_016,50,2024-02-19,5.62,6.15,1563,85,3,1.85,0.16,0.7,2,1,0,81.9,81.7
user_016,51,2024-02-20,5.62,5.74,2939,74,3,2.26,0.29,0.7,2,1,0,83.2,85.1
user_016,52,2024-02-21,5.47,7.15,5790,67,4,0.85,0.58,0.68,1,1,0,50.9,51.1
user_016,53,2024-02-22,5.17,5.88,6971,69,3,2.12,0.7,0.65,2,1,0,71.9,73.0
user_016,54,2024-02-23,6.6,5.05,1000,80,2,2.95,0.1,0.82,3,1,0,100.0,97.3
user_016,55,2024-02-24,4.03,6.77,7862,57,4,1.23,0.79,0.5,1,0,0,44.7,40.4
user_016,56,2024-02-25,6.68,5.41,1000,102,2,2.59,0.1,0.83,3,0,0,100.0,100.0
user_016,57,2024-02-26,4.56,6.77,6539,82,4,1.23,0.65,0.57,1,1,0,49.5,58.1
user_016,58,2024-02-27,4.87,8.16,2940,62,4,0.0,0.29,0.61,1,1,0,45.6,46.6
user_016,59,2024-02-28,5.25,6.37,1000,71,3,1.63,0.1,0.66,2,1,0,79.3,83.2
user_016,60,2024-02-29,5.88,6.03,3724,94,3,1.97,0.37,0.74,2,1,0,79.8,74.8
user_016,61,2024-03-01,6.65,5.55,2629,103,2,2.45,0.26,0.83,3,1,0,100.0,96.4
user_016,62,2024-03-02,6.23,4.49,1632,100,2,3.51,0.16,0.78,3,0,0,100.0,99.6
user_016,63,2024-03-03,5.84,5.6,1000,70,2,2.4,0.1,0.73,3,0,0,100.0,100.0
user_016,64,2024-03-04,4.54,7.04,3678,64,4,0.96,0.37,0.57,1,1,0,52.4,51.5
user_016,65,2024-03-05,6.88,6.23,2774,101,3,1.77,0.28,0.86,2,1,0,83.7,83.0
user_016,66,2024-03-06,6.6,5.51,2369,89,2,2.49,0.24,0.82,3,1,0,100.0,98.6
user_016,67,2024-03-07,5.12,6.45,5758,83,4,1.55,0.58,0.64,1,1,0,56.5,52.7
user_016,68,2024-03-08,7.5,5.3,2819,95,2,2.7,0.28,0.94,3,1,1,100.0,100.0
user_016,69,2024-03-09,7.83,4.4,2602,123,2,3.6,0.26,0.98,3,0,1,100.0,99.5
user_016,70,2024-03-10,9.08,5.0,2157,104,1,3.0,0.22,1.14,4,0,1,100.0,100.0
user_016,71,2024-03-11,7.74,5.26,1000,111,2,2.74,0.1,0.97,3,1,1,100.0,95.7
user_016,72,2024-03-12,6.48,6.07,1000,101,3,1.93,0.1,0.81,2,1,0,87.3,89.7
user_016,73,2024-03-13,7.12,5.63,1000,109,2,2.37,0.1,0.89,3,1,1,100.0,99.2
user_016,74,2024-03-14,4.28,7.28,7767,59,4,0.72,0.78,0.54,1,1,0,40.8,47.3
user_016,75,2024-03-15,6.06,5.62,1609,101,2,2.38,0.16,0.76,3,1,0,100.0,97.7
user_016,76,2024-03-16,8.33,4.93,1000,126,1,3.07,0.1,1.04,4,0,1,100.0,98.9
user_016,77,2024-03-17,6.96,6.45,4986,103,3,1.55,0.5,0.87,2,0,0,77.4,75.4
user_016,78,2024-03-18,5.34,6.12,3827,64,3,1.88,0.38,0.67,2,1,0,76.5,78.6
user_016,79,2024-03-19,6.05,4.69,1076,79,2,3.31,0.11,0.76,3,1,0,100.0,99.8
user_016,80,2024-03-20,8.22,5.51,1000,117,2,2.49,0.1,1.03,3,1,1,100.0,98.9
user_016,81,2024-03-21,6.34,6.22,4724,88,3,1.78,0.47,0.79,2,1,0,77.7,82.6
user_016,82,2024-03-22,7.04,5.14,6035,101,2,2.86,0.6,0.88,3,1,1,100.0,97.5
user_016,83,2024-03-23,9.43,6.5,1000,127,2,1.5,0.1,1.18,3,0,1,100.0,99.5
user_016,84,2024-03-24,8.31,6.22,2197,117,2,1.78,0.22,1.04,3,0,1,100.0,100.0
